timestamp,open,high,low,close,volume,returns,log_returns,price_change,price_change_pct,ma5,ma10,ma20,ema5,ema10,ema20,macd,macd_signal,macd_hist,tr,atr,bb_middle,bb_std,bb_upper,bb_lower,volume_ma5,volume_ma10,volume_change,volume_ratio
2023-06-01 19:00:00,26968.5,26984.7,26653.0,26864.7,682.76625389,-0.003845241096987584,-0.0038526530431154406,-103.79999999999927,-0.003848934868457618,26957.559999999998,26927.07,26899.129999999997,26931.265381432033,26928.886341073252,26934.56472483755,-15.816226468890818,-26.90160318195416,11.085376713063344,331.7000000000007,147.86428571428587,26899.129999999997,100.7739476567033,27100.677895313405,26697.58210468659,371.541168374,282.50783303500003,3.2032995169269176,1.837659758884957
2023-06-01 20:00:00,26865.9,26919.3,26827.4,26866.2,148.28741145,5.583535271203033e-05,5.583379397674551e-05,0.2999999999992724,1.1166571750779702e-05,26951.120000000003,26927.920000000002,26889.105,26909.57692095469,26917.488824514476,26928.053798662546,-19.57953281805021,-25.437189109173374,5.857656291123163,91.89999999999782,147.52142857142852,26889.105,92.89129172827485,27074.887583456548,26703.32241654345,371.006566858,286.01814108199994,-0.7828137951968984,0.3996894521458859
2023-06-01 21:00:00,26866.2,26943.5,26865.6,26893.1,79.94611762,0.0010012580863687504,0.0010007571618329348,26.899999999997817,0.0010012580863686645,26910.68,26928.210000000003,26879.77,26904.084613969793,26913.05449278457,26924.72486545659,-20.15899468342832,-24.381550224024362,4.222555540596044,77.90000000000146,145.91428571428565,26879.77,81.38782464226468,27042.54564928453,26716.99435071547,275.149826742,286.245877736,-0.4608705025041423,0.29055485357424243
2023-06-01 22:00:00,26893.1,26915.6,26851.4,26880.6,126.32833785,-0.00046480323949260605,-0.0004649112940023488,-12.5,-0.000464803239492658,26894.6,26922.05,26887.885,26896.256409313195,26907.153675914647,26920.522497317867,-21.38040788640501,-23.781321756500493,2.400913870095483,64.19999999999709,140.84999999999985,26887.885,71.98927021658062,27031.863540433158,26743.90645956684,239.952781032,264.336556795,0.5801685136289425,0.5264716554093737
2023-06-01 23:00:00,26880.6,26886.0,26709.0,26818.2,169.49948448,-0.0023213767549831177,-0.002324075327079656,-62.39999999999782,-0.0023213767549830665,26864.560000000005,26914.47,26889.839999999997,26870.237606208797,26890.9802802938,26910.77749757331,-27.071481958406366,-24.43935379688167,-2.6321281615246974,177.0,149.75714285714275,26889.839999999997,69.36252135282518,27028.565042705646,26751.114957294347,241.36552105799996,266.75289074899996,0.34173762882292213,0.7022522675857643
2023-06-02 00:00:00,26818.3,26825.9,26502.4,26783.9,904.57987642,-0.0012789821837408955,-0.0012798007795081028,-34.39999999999782,-0.0012827062118030532,26848.4,26902.98,26888.57,26841.4584041392,26871.511138422196,26898.69392637585,-33.95797609506553,-26.343078256518442,-7.6148978385470905,323.5,167.51428571428576,26888.57,71.12493159741443,27030.81986319483,26746.32013680517,285.728245564,328.63470696900004,4.336770664495652,3.1658748844883937
2023-06-02 01:00:00,26783.9,26849.8,26719.6,26810.8,224.53654058,0.0010043346936030595,0.0010038306869473571,26.899999999997817,0.001004334693603165,26837.32,26894.22,26886.47,26831.238936092803,26860.47274961816,26890.32307624482,-36.82052305575053,-28.43856721636486,-8.381955839385668,130.20000000000073,171.90000000000015,26886.47,72.83609645888812,27032.142192917778,26740.797807082225,300.97807139,335.992319124,-0.7517780945242398,0.7460229230090688
2023-06-02 02:00:00,26812.9,26984.0,26809.4,26962.3,282.05947795,0.005650707923672504,0.005634802563220671,149.39999999999782,0.005571944847442754,26851.159999999996,26880.920000000002,26895.325,26874.925957395204,26878.98679514213,26897.178021364358,-26.558182092689094,-28.06249019162971,1.5043080989406157,174.59999999999854,172.18571428571417,26895.325,70.60758774642086,27036.540175492843,26754.10982450716,341.400743456,308.275285099,0.25618519471892,0.8261829634426442
2023-06-02 03:00:00,26962.3,27017.3,26930.2,26996.3,201.11397161,0.0012610200168383656,0.001260225598878098,34.0,0.0012610200168383262,26874.3,26884.45,26905.109999999997,26915.383971596806,26900.316468752648,26906.61820980585,-15.502978408319905,-25.55058783496775,10.047609426647846,87.09999999999854,171.36428571428536,26905.109999999997,70.34927822919418,27045.808556458385,26764.41144354161,356.357870208,298.15532562,-0.2869802742609805,0.5643595621800445
2023-06-02 04:00:00,26999.9,27117.8,26949.3,27070.3,331.07339088,0.002741116375206909,0.002737366366958629,70.39999999999782,0.0026074170645075654,26924.72,26894.640000000003,26913.015000000003,26967.022647731206,26931.222565343072,26922.206951729102,-0.7616880184759793,-20.592807871669397,19.831119853193417,168.5,172.92142857142815,26913.015000000003,79.478261013213,27071.97152202643,26754.058477973576,388.67265148800004,315.01908627299997,0.6461978659643655,0.8518052134939615
2023-06-02 05:00:00,27070.4,27215.5,27066.9,27154.6,721.5361427,0.003114113992087164,0.0031092751822436237,84.19999999999709,0.003110408416572976,26998.859999999997,26923.629999999997,26925.35,27029.548431820807,26971.836644371604,26944.339622992997,17.521222549272352,-12.970001787481047,30.491224336753397,148.59999999999854,177.19285714285667,26925.35,96.0573266336321,27117.464653267263,26733.235346732734,352.063904744,318.89607515399996,1.1793842772508594,2.0494465151849584
2023-06-02 06:00:00,27154.5,27166.2,27069.6,27072.0,233.54325856,-0.0030418418978735984,-0.0030464777022489644,-82.5,-0.0030381704689830414,27051.1,26944.21,26936.065000000002,27043.698954547206,26990.048163576765,26956.497754136522,25.056594389538077,-5.364682552077222,30.4212769416153,96.60000000000218,157.0999999999996,26936.065000000002,99.9859636201654,27136.036927240333,26736.09307275967,353.86524834,327.42165986500004,-0.6763249340690304,0.6599779426082765
2023-06-02 07:00:00,27072.1,27118.1,27045.8,27046.4,129.34256908,-0.0009456264775413725,-0.0009460738643216462,-25.69999999999709,-0.000949316824331954,27067.920000000002,26959.54,26943.875,27044.599303031475,27000.293952017353,26965.05987279019,28.632665268502024,1.4347870120386268,27.197878256463397,72.29999999999927,146.69285714285667,26943.875,102.28879588282597,27148.45259176565,26739.29740823435,323.321866566,332.361305011,-0.44617297079131757,0.40004275137263934
2023-06-02 08:00:00,27047.4,27173.6,27046.2,27167.5,141.00878791,0.004477490534784634,0.004467496395378452,120.09999999999854,0.004440352862012561,27102.159999999996,26988.23,26955.140000000003,27085.566202020986,27030.69505165056,26984.33988490541,40.76853088286225,9.301535786203353,31.4669950966589,127.39999999999782,147.96428571428518,26955.140000000003,113.84761005743678,27182.835220114877,26727.44477988513,311.30082982600004,333.82935001699997,0.09019628195868212,0.45296630911268726
2023-06-02 09:00:00,27167.5,27183.2,27066.4,27080.2,128.04116357,-0.0032133983620133977,-0.003218572413695952,-87.29999999999927,-0.0032133983620134085,27104.140000000003,27014.43,26964.45,27083.777468013992,27039.69595135046,26993.469419676323,42.84798649658842,16.010825928280365,26.837160568308054,116.79999999999927,132.6142857142851,26964.45,116.17424979654642,27196.798499593093,26732.10150040691,270.69438436400003,329.68351792600004,-0.09196323528627648,0.47301004736701274
2023-06-02 10:00:00,27080.3,27105.5,27059.9,27101.0,155.089825,0.0007680888619729931,0.0007677940326834527,20.700000000000728,0.0007643933043578072,27093.420000000002,27046.140000000003,26974.559999999998,27089.518312009328,27050.84214201401,27003.710427326198,45.64815272960186,21.938291288544665,23.709861441057196,45.599999999998545,129.30714285714228,26974.559999999998,118.92598494331644,27212.41196988663,26736.708030113365,157.405120824,254.73451278399997,0.21124973153819004,0.9852908481510662
2023-06-02 11:00:00,27101.0,27171.0,27068.4,27131.0,187.0770094,0.001106970222501058,0.0011063579827434384,30.0,0.0011069702225010147,27105.22,27078.159999999996,26986.190000000002,27103.345541339553,27065.416298011463,27015.83324377132,49.7149706873206,27.493627168299852,22.22134351902075,102.59999999999854,131.0714285714278,26986.190000000002,122.40837561643407,27231.00675123287,26741.373248767133,148.11187099199998,250.988559666,0.20624940675508552,1.2630791046458705
2023-06-02 12:00:00,27131.0,27256.9,26942.7,27098.5,907.1533252,-0.0011978917105893716,-0.0011986097563491751,-32.5,-0.0011978917105893627,27115.640000000003,27091.78,26986.35,27101.730360893038,27071.431516554832,27023.706268174054,49.7420791079021,31.943317556220304,17.798761551681796,314.2000000000007,148.9285714285709,26986.35,122.56049634021268,27231.470992680424,26741.229007319573,303.674022216,313.49794439100003,3.8490903725126575,2.987260216004752
2023-06-02 13:00:00,27098.5,27132.9,26856.1,26907.7,613.04479444,-0.007040980128051322,-0.0070658847996827555,-190.79999999999927,-0.007040980128051342,27063.68,27082.920000000002,26983.684999999998,27037.053573928693,27041.662149908498,27012.658052157476,33.97594377807036,32.34984280059032,1.6261009774800428,276.8000000000029,156.05714285714254,26983.684999999998,123.71477925156908,27231.114558503137,26736.255441496858,398.081223522,354.691026674,-0.32421038714173034,1.5399992720483588
2023-06-02 14:00:00,26907.7,26984.6,26887.6,26964.7,365.81225423,0.0021183527391788193,0.0021161121936342803,57.0,0.002118352739178748,27040.579999999998,27072.360000000004,26983.5,27012.935715952466,27027.669031743317,27008.09061861867,25.78337685266888,31.03654961100603,-5.253172758337151,97.0,139.87857142857112,26983.5,123.74160258590327,27230.983205171808,26736.016794828192,445.635441654,358.164913009,-0.4032862564893652,0.8208778298069563
2023-06-02 15:00:00,26964.8,27109.4,26962.7,27096.3,253.80039101,0.004880454816853064,0.0048685840048835125,131.5,0.004876728178959236,27039.640000000003,27066.53,26995.079999999998,27040.72381063498,27040.147389608166,27016.491512083558,29.56887710367664,30.743015109540153,-1.1741380058635116,146.70000000000073,141.05714285714254,26995.079999999998,122.87267093686674,27240.825341873733,26749.334658126263,465.377554856,311.39133784,-0.30620041271108955,0.5453644860215325
2023-06-02 16:00:00,27096.4,27118.9,27034.4,27059.4,141.42051282,-0.0013618095459526636,-0.001362737651269866,-37.0,-0.0013654950473125582,27025.32,27065.27,27004.74,27046.949207089987,27043.647864224862,27020.578034742266,29.254167874649283,30.44524566256198,-1.1910777879126968,84.5,134.62142857142837,27004.74,119.76223550282239,27244.264471005645,26765.21552899436,456.24625554000005,302.179063266,-0.4427884359940648,0.30996531172101066
2023-06-02 17:00:00,27059.4,27095.5,27024.6,27060.9,88.82576735,5.543360163207112e-05,5.5432065246754153e-05,1.5,5.543360163196523e-05,27017.8,27066.72,27013.129999999997,27051.599471393325,27046.784616183977,27024.41822190967,28.793878104050236,30.114972150859632,-1.321094046809396,70.90000000000146,133.46428571428572,27013.129999999997,117.38364496498345,27247.897289929966,26778.36271007003,292.58074397,298.127383093,-0.37190322974533807,0.3035940306417015
2023-06-02 18:00:00,27060.9,27193.8,27005.8,27193.6,302.61984457,0.004903754124955029,0.004891769885237579,132.6999999999971,0.004903754124955086,27074.98,27069.329999999998,27028.78,27098.932980928887,27073.478322332343,27040.530772203987,38.69087183814918,31.830152088317544,6.860719749831635,188.0,134.85714285714286,27028.78,119.62798739602508,27268.03597479205,26789.52402520795,230.495753996,314.288488759,2.4068925447903826,1.3129085431016296
2023-06-02 19:00:00,27193.6,27285.7,27130.4,27243.0,301.73134324,0.001816603906801717,0.0018149558775004074,49.400000000001455,0.001816603906801654,27130.639999999996,27085.609999999997,27050.02,27146.95532061926,27104.300445544643,27059.81355580361,49.9447458823779,35.45307084712962,14.491675035248285,155.29999999999927,135.33571428571435,27050.02,117.97184588305657,27285.963691766112,26814.07630823389,217.679571798,331.657506726,-0.0029360312813011546,1.386126133691578
2023-06-02 20:00:00,27243.6,27276.0,27171.9,27172.0,110.16958299,-0.0026061740630620722,-0.002609576046745483,-71.59999999999854,-0.002628140187053053,27145.78,27092.71,27069.425,27155.303547079508,27116.609455445614,27070.49797906041,52.528895109255245,38.868235699554745,13.6606594097005,104.09999999999854,135.87142857142837,27069.425,102.84325259960742,27275.111505199213,26863.738494800786,188.953410194,327.165482525,-0.63487524429184,0.5830515727495365
2023-06-02 21:00:00,27171.7,27247.9,27146.3,27207.0,138.14614622,0.0012880906815839754,0.001287261804484878,35.29999999999927,0.0012991458024341235,27175.3,27100.309999999998,27089.234999999997,27172.53569805301,27133.044099910046,27083.498171530846,56.7469163541391,42.44397183047162,14.302944523667485,101.60000000000218,137.96428571428572,27089.234999999997,87.40384957801672,27264.04269915603,26914.427300843963,188.298536874,322.27239620700004,0.25394090156935056,0.7336549105128762
2023-06-02 22:00:00,27206.1,27297.7,27201.3,27263.6,85.34150533,0.002080346969529856,0.002078186044236975,57.5,0.002113496605540669,27215.840000000004,27116.82,27104.3,27202.890465368673,27156.781536290036,27100.650726623146,63.92004506333251,46.739186477043795,17.180858586288714,96.40000000000146,135.75000000000026,27104.3,90.29215737933568,27284.88431475867,26923.715685241328,187.60168447,240.09121422000004,-0.3822375240631595,0.45490799067770227
2023-06-02 23:00:00,27264.0,27272.9,27230.0,27241.5,116.19107226,-0.0008106046156779456,-0.0008109333332514179,-22.5,-0.0008252640845070422,27225.420000000002,27150.2,27116.559999999998,27215.760310245783,27172.18489332821,27114.06494313523,67.04862117379889,50.801073416394814,16.247547757404078,42.900000000001455,130.471428571429,27116.559999999998,91.49474762033952,27299.549495240677,26933.57050475932,150.31593000799998,190.40584200199999,0.3614837447583137,0.7729790997788204
2023-06-03 00:00:00,27241.5,27241.5,27151.5,27165.0,139.54289998,-0.0028082154066405574,-0.002812165841039441,-76.5,-0.0028082154066406033,27209.82,27170.23,27121.295000000002,27198.840206830526,27170.878549086716,27118.915900931872,62.633133839564834,53.16748550102882,9.465648338536013,90.0,133.64285714285765,27121.295000000002,91.42512884439894,27304.1452576888,26938.444742311203,117.87824135599999,167.778906577,0.20097781409354543,1.1837884445405944
2023-06-03 01:00:00,27165.0,27188.1,27092.9,27135.4,164.5447775,-0.0010896374010674892,-0.0010902314874987982,-29.599999999998545,-0.0010896374010674966,27202.5,27174.139999999996,27120.335,27177.69347122035,27164.42790379822,27120.485815128835,56.098684972690535,53.753725395361165,2.3449595773293694,95.19999999999709,133.11428571428613,27120.335,91.15741893186866,27302.649837863737,26938.02016213626,128.753280258,158.85334522600002,0.1791698289456749,1.2779851291577182
2023-06-03 02:00:00,27135.2,27168.6,27128.4,27150.5,92.60889369,0.0005564686719192746,0.0005563139006421104,15.299999999999272,0.0005638432736813907,27191.2,27183.25,27124.26,27168.62898081357,27161.895557653086,27123.34430892609,51.54435967844256,53.31185225197745,-1.7674925735348879,40.19999999999709,113.5428571428573,27124.26,90.65532410993931,27305.570648219877,26942.94935178012,119.64582975200001,153.972183313,-0.43718120321381826,0.7740252533829073
2023-06-03 03:00:00,27150.5,27173.9,27133.3,27141.5,46.58733409,-0.0003314856079998929,-0.0003315405614985799,-9.0,-0.0003314856079998527,27166.78,27191.309999999998,27129.015000000003,27159.585987209048,27158.187274443433,27125.0734223617,46.67080727208304,51.983643255998565,-5.312835983915527,40.60000000000218,96.67142857142868,27129.015000000003,88.83225039663715,27306.679500793278,26951.35049920673,111.89499550399998,149.74833998699998,-0.4969453555298162,0.41634868369367434
2023-06-03 04:00:00,27141.5,27166.5,27108.1,27157.6,64.75100793,0.0005931875541145271,0.0005930116879216699,16.099999999998545,0.0005931875541144942,27150.0,27187.71,27128.52,27158.9239914727,27158.080497271898,27128.171191660585,43.60496641499776,50.30790788779841,-6.702941472800646,58.400000000001455,93.91428571428592,27128.52,88.63387495465939,27305.78774990932,26951.25225009068,101.606982638,125.961456323,0.389884379409013,0.6372692727299213
2023-06-03 05:00:00,27157.7,27165.8,27138.1,27162.2,52.52886932,0.00016938168321223301,0.00016936733975458557,4.5,0.0001656988625693634,27149.440000000002,27179.629999999997,27132.620000000003,27160.015994315134,27158.829497767914,27131.412030550055,41.07298322024144,48.460922954287014,-7.387939734045574,27.700000000000728,85.41428571428592,27132.620000000003,88.17644750579032,27308.972895011582,26956.267104988423,84.204176506,101.041208931,-0.1887559591846496,0.6238273622479644
2023-06-03 06:00:00,27162.3,27214.3,27162.2,27182.2,72.39742102,0.0007363173822443336,0.0007360464335952782,19.900000000001455,0.0007326330980808494,27158.8,27180.65,27136.68,27167.41066287676,27163.07867999193,27136.24898002148,40.21660911358049,46.812060186145715,-6.595451072565226,52.099999999998545,83.10000000000011,27136.68,88.51265505715976,27313.70531011432,26959.65468988568,65.77470521000001,97.263992734,0.3782406123947386,1.1006878828092888
2023-06-03 07:00:00,27182.3,27199.3,27165.3,27174.4,56.06217491,-0.00028695249096832853,-0.00028699366971211544,-7.899999999997817,-0.00029063029986416963,27163.579999999998,27177.390000000003,27138.85,27169.740441917842,27165.13710181158,27139.882410495622,38.46512958142557,45.14267406520169,-6.677544483776117,34.0,80.46428571428571,27138.85,88.89724109154805,27316.644482183096,26961.0555178169,58.465361454,89.055595603,-0.22563298360431006,0.9588955497026935
2023-06-03 08:00:00,27174.3,27184.0,27144.0,27146.3,47.7866793,-0.0010340614696185968,-0.0010345964800343092,-28.0,-0.001030385327312939,27164.54,27165.659999999996,27141.24,27161.926961278565,27161.71217420947,27140.49360949604,34.41294328607546,42.996727909376446,-8.583784623300986,40.0,69.89285714285714,27141.24,88.3964776626451,27318.032955325292,26964.44704467471,58.705230496,85.300113,-0.14761281779176694,0.8140105897932902
2023-06-03 09:00:00,27146.3,27159.8,27132.4,27153.7,88.31136409,0.0002725970021697499,0.00027255985435772206,7.400000000001455,0.0002725970021697784,27163.760000000002,27156.879999999997,27153.54,27159.184640852378,27160.255415262294,27141.75136097261,31.436296549989493,40.684641637499055,-9.248345087509563,27.399999999997817,60.75714285714275,27153.54,69.22629862311939,27291.99259724624,27015.08740275376,63.417301728000005,82.51214218300001,0.8480330791681521,1.3925437015401865
2023-06-03 10:00:00,27153.8,27187.6,27117.7,27144.0,117.82996832,-0.0003572257187787198,-0.00035728953908508733,-9.799999999999272,-0.0003609071290205891,27160.120000000003,27154.78,27162.504999999997,27154.123093901588,27157.2998852146,27141.965517070454,27.97212834878519,38.14213897975628,-10.170010630971092,69.89999999999782,58.31428571428556,27162.504999999997,53.25033703875982,27269.005674077518,27056.004325922477,76.477521528,80.34084901700001,0.33425601035804364,1.5407137413162642
2023-06-03 11:00:00,27144.1,27177.0,27126.2,27134.7,71.91751916,-0.0003426171529619104,-0.0003426758596283191,-9.399999999997817,-0.000346299932581954,27150.620000000003,27154.71,27164.425,27147.648729267727,27153.19081517558,27141.273563063743,24.197385417937767,35.35318826739258,-11.155802849454815,50.79999999999927,54.68571428571392,27164.425,51.39765379659012,27267.22030759318,27061.62969240682,76.381541156,71.078123183,-0.38965001700850843,0.941556272255848
2023-06-03 12:00:00,27134.8,27175.6,27134.7,27167.1,59.22284301,0.0011940430518855294,0.00119333074943746,32.29999999999927,0.0011903533469935018,27149.159999999996,27156.370000000003,27169.810000000005,27154.132486178485,27155.719757870927,27143.73322372434,23.548827447411895,32.99231610339645,-9.443488655984552,40.89999999999782,50.72142857142795,27169.810000000005,45.066966546339565,27259.943933092683,27079.676066907326,77.013674776,67.739518115,-0.17651715879905772,0.7689912626848938
2023-06-03 13:00:00,27167.1,27189.9,27148.0,27171.4,62.61682496,0.00015827968388237856,0.00015826715897482177,4.30000000000291,0.00015827968388245012,27154.18,27159.359999999997,27175.335,27159.88832411899,27158.570710985303,27146.368154798212,23.11535522039412,31.016923926795982,-7.901568706401861,41.900000000001455,50.64999999999937,27175.335,37.07760389414325,27249.490207788287,27101.17979221171,79.979703908,69.342467202,0.05730866296687109,0.7829089368976362
2023-06-03 14:00:00,27171.4,27195.0,27170.1,27170.8,58.0991426,-2.2082042147375525e-05,-2.2082285959257473e-05,-0.6000000000021828,-2.2082042147338113e-05,27157.6,27160.68,27174.195,27163.52554941266,27160.79421807888,27148.69499719838,22.46445412833782,29.306429967104354,-6.841975838766533,24.900000000001455,45.99999999999948,27174.195,36.83618751351713,27247.867375027035,27100.522624972964,73.93725961,68.677280669,-0.07214805865493701,0.7857897750938838
2023-06-03 15:00:00,27170.8,27333.0,27128.5,27305.5,322.22346877,0.0049575279344002965,0.004945279856237171,134.70000000000073,0.0049575279344001915,27189.9,27175.010000000002,27177.32,27210.85036627511,27187.104360246358,27163.62880698901,32.44378285532002,29.93390054474749,2.5098823105725323,204.5,53.807142857142544,27177.32,44.775905174716314,27266.871810349432,27087.768189650567,114.81595969999998,95.64674061400001,4.546096798509382,2.8064344853444627
